frame,sim_time,x,y,z,yaw,pitch,roll,speed_mps,throttle,brake,steer,gear,acc_x,acc_y,acc_z,gnss_lat,gnss_lon,gnss_alt,imu_acc_x,imu_acc_y,imu_acc_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_compass,wp_x,wp_y,wp_road_id,wp_lane_id,odom_m,cloudiness,precipitation,sun_altitude,n_collisions,n_lane_invasions
1487,0.9,230.6978302001953,-2.0269217491149902,-0.003883533412590623,-179.8137969970703,0.022061510011553764,-0.0005187989445403218,6.369780647836799,0.8500000238418579,0.0,-0.0015619019977748394,2,-0.46181678771972656,-0.004312284290790558,0.00125961285084486,-3.222141046332037e-05,0.0020770090137580037,2.7961158752441406,0.6338106393814087,0.009213222190737724,9.809913635253906,0.00015109304513316602,0.001535135437734425,-0.0012086816132068634,4.715639114379883,230.69696044921875,-2.03637957572937,1,-1,5.311973474288426,5.0,0.0,45.0,0,0
1488,0.9500000000000001,230.3777313232422,-2.027667999267578,-0.00385736464522779,-179.82135009765625,0.018619094043970108,-0.0008239745511673391,6.4435940778419685,0.8500000238418579,0.0,-0.001669601653702557,2,-1.476278305053711,0.0030494295060634613,0.0012905120383948088,-2.083084106739504e-06,0.0020648452040848493,2.796142578125,0.873245120048523,0.01742825098335743,9.807061195373535,7.210921467049047e-05,0.0006659181672148407,-0.00401506619527936,4.7155070304870605,230.37686157226562,-2.0364136695861816,1,-1,5.632073221111104,5.0,0.0,45.0,0,0
1489,1.0,230.05357360839844,-2.0283639430999756,-0.003852786961942911,-179.83453369140625,0.01777215115725994,-0.0005798339261673391,6.473225727668175,0.8500000238418579,0.0,-0.003035830333828926,2,-0.5927467346191406,0.061361510306596756,0.0011638641590252519,-9.147426670288797e-06,0.0020465821009092275,2.796147108078003,1.5730056762695312,-0.014043876901268959,9.800684928894043,-0.00017537556414026767,0.0006536248256452382,-0.00864571426063776,4.715276718139648,230.05270385742188,-2.0364482402801514,1,-1,5.956231683025242,5.0,0.0,45.0,0,0
1490,1.05,229.72604370117188,-2.0290400981903076,-0.0038598058745265007,-179.8553924560547,0.018482491374015808,5.210257586441003e-05,6.560643320934996,0.8500000238418579,0.0,-0.002372897230088711,2,-1.7483901977539062,0.02439165487885475,0.00095367431640625,-3.1185428593870484e-05,0.0020566992802829994,2.79613995552063,1.323157548904419,-0.0038090511225163937,9.804965019226074,-0.00024832694907672703,-0.00018143125635106117,-0.00800387840718031,4.7149128913879395,229.72518920898438,-2.0364832878112793,1,-1,6.283762288180771,5.0,0.0,45.0,0,0
1491,1.1,229.3972930908203,-2.0296473503112793,-0.0038605688605457544,-179.8730926513672,0.018707886338233948,0.0007013638969510794,6.579819187160157,0.8500000238418579,0.0,-0.001774429576471448,2,-0.3835296630859375,0.008863937109708786,0.0007642746204510331,-3.235291143465682e-05,0.0020559984161904812,2.7961394786834717,0.49314242601394653,-0.02831472083926201,9.812417030334473,-0.00022290121705736965,6.887266499688849e-05,-0.005174054764211178,4.714603900909424,229.39642333984375,-2.0365183353424072,1,-1,6.612513459375131,5.0,0.0,45.0,0,0
1492,1.1500000000000001,229.06581115722656,-2.0301756858825684,-0.0038674352690577507,-179.88534545898438,0.019739245995879173,0.0012947511859238148,6.6529513962748945,0.8500000238418579,0.0,-0.0015173139981925488,2,-1.4626598358154297,0.011434908956289291,0.0005315780290402472,-2.6581641783703816e-05,0.0020594055717083797,2.7961320877075195,1.0933115482330322,-0.03513720631599426,9.806967735290527,-0.00020231332746334374,-0.00047401429037563503,-0.003987201023846865,4.714390277862549,229.06495666503906,-2.0365536212921143,1,-1,6.943995814014902,5.0,0.0,45.0,0,0
1493,1.2000000000000002,228.73260498046875,-2.03070068359375,-0.0038705633487552404,-179.89906311035156,0.02050422690808773,0.001762689440511167,6.675165965205833,0.8500000238418579,0.0,-0.001189148286357522,2,-0.44429779052734375,0.00510023906826973,0.0002515793312340975,-1.178094204192297e-05,0.0020347464212390164,2.796128988265991,0.6835038661956787,-0.005171572789549828,9.811396598815918,-0.00015131615509744734,-0.00018913393432740122,-0.00802983995527029,4.714150428771973,228.7317352294922,-2.0365893840789795,1,-1,7.277202404364125,5.0,0.0,45.0,0,0
1494,1.25,228.39707946777344,-2.0311834812164307,-0.0038759803865104914,-179.9099578857422,0.021494604647159576,0.0020894764456897974,6.721438208153459,0.8500000238418579,0.0,-0.0009806097950786352,2,-0.9254550933837891,0.008461661636829376,0.00014362332876771688,-2.4626588125665492e-05,0.002078746319279949,2.796123504638672,0.9336474537849426,-0.02166285179555416,9.80871295928955,-0.00010982716776197776,-0.00024145083443727344,-0.008291296660900116,4.713960647583008,228.39620971679688,-2.0366251468658447,1,-1,7.612728264415175,5.0,0.0,45.0,0,0
1495,1.3,228.05966186523438,-2.031585454940796,-0.003878650488331914,-179.91493225097656,0.022245924919843674,0.0023012442979961634,6.7657563189469565,0.8500000238418579,0.0,-0.0009459785069338977,2,-0.8863735198974609,0.010171672329306602,-7.553098839707673e-05,-2.2324785601976804e-05,0.0020452901776105703,2.7961208820343018,0.7637572884559631,-0.03605368360877037,9.810796737670898,-6.043578832759522e-05,-0.0002592748496681452,-0.000850815384183079,4.713873863220215,228.0587921142578,-2.036661148071289,1,-1,7.950146106394647,5.0,0.0,45.0,0,0
1496,1.35,227.7197265625,-2.0319571495056152,-0.0038841436617076397,-179.9176483154297,0.02322947233915329,0.002353084972128272,6.807982590805619,0.8500000238418579,0.0,-0.0006732309120707214,2,-0.8445262908935547,0.00040850602090358734,-0.00020389561541378498,-2.5852853466378922e-05,0.002043353047538859,2.7961153984069824,1.013953447341919,-0.017088619992136955,9.80849552154541,8.169908142008353e-06,-0.00019806371710728854,0.0005892651388421655,4.7138261795043945,227.71885681152344,-2.0366973876953125,1,-1,8.290081612339467,5.0,0.0,45.0,0,0
1497,1.4000000000000001,227.37808227539062,-2.0323524475097656,-0.003885364392772317,-179.9227294921875,0.02368026413023472,0.0022395297419279814,6.857244629839729,0.8500000238418579,0.0,-0.0005661552422679961,2,-0.9852409362792969,-0.0003452785313129425,-0.0002231597318314016,-2.0794873777406144e-05,0.0020416426325053395,2.796114206314087,0.6940628290176392,0.004936032462865114,9.811432838439941,5.3290623327484354e-05,-0.0002768745180219412,-0.004306203220039606,4.713737487792969,227.37721252441406,-2.036733865737915,1,-1,8.631726128137664,5.0,0.0,45.0,0,0
1498,1.4500000000000002,227.03431701660156,-2.0327279567718506,-0.003885898506268859,-179.92489624023438,0.024035435169935226,0.001970746787264943,6.885424470404982,0.8500000238418579,0.0,-0.0003670363512355834,2,-0.5635929107666016,-0.004114825278520584,-0.00030975346453487873,1.5796275348446378e-07,0.0020390654921976508,2.7961137294769287,0.8541002869606018,-0.012389113195240498,9.809955596923828,0.00011265962530160323,1.3835490335623035e-06,-0.00045556691475212574,4.713699817657471,227.033447265625,-2.0367705821990967,1,-1,8.975491592018953,5.0,0.0,45.0,0,0
1499,1.5,226.68882751464844,-2.033078193664551,-0.0038830756675451994,-179.9259490966797,0.023939812555909157,0.0016817082650959492,6.929791161893681,0.8500000238418579,0.0,-0.0006948008667677641,2,-0.8873462677001953,0.01218460500240326,-0.00033798220101743937,-2.1493572216759706e-05,0.00202169621734727,2.796116590499878,0.7040852904319763,-0.011739559471607208,9.810956954956055,9.823133586905897e-05,-1.613142558198888e-05,0.0024604827631264925,4.713681697845459,226.68795776367188,-2.0368075370788574,1,-1,9.320981271496791,5.0,0.0,45.0,0,0
1500,1.55,226.34088134765625,-2.033468723297119,-0.0038837622851133347,-179.93185424804688,0.024124227464199066,0.0013703672448173165,6.9747227162668315,0.8500000238418579,0.0,-0.0003670363512355834,2,-0.8986282348632812,-0.0034377072006464005,-0.00029907224234193563,-1.1057738215071279e-05,0.00203793698740856,2.7961158752441406,0.9841475486755371,0.014303077012300491,9.808259010314941,0.00011514261859701946,-2.8652373657678254e-05,-0.0028659054078161716,4.713578224182129,226.3400115966797,-2.036844491958618,1,-1,9.668927657651253,5.0,0.0,45.0,0,0
1501,1.6,225.99107360839844,-2.033836841583252,-0.0038823126815259457,-179.9355926513672,0.024008113890886307,0.001042666262947023,7.01463524876955,0.8500000238418579,0.0,-0.00043982735951431096,2,-0.7982540130615234,0.003191279247403145,-0.0002738952462095767,-1.1638611607328868e-05,0.0020237584473255794,2.796117067337036,0.7440996766090393,-0.010307086631655693,9.810392379760742,0.00011466220894362777,2.677175507415086e-05,0.0013447875389829278,4.713512897491455,225.99020385742188,-2.036881923675537,1,-1,10.018735590602658,5.0,0.0,45.0,0,0
1502,1.6500000000000001,225.6384735107422,-2.034176826477051,-0.003886279882863164,-179.93780517578125,0.024417925626039505,0.0007700668065808713,7.060179563942376,0.8500000238418579,0.0,-0.00043982735951431096,2,-0.9108924865722656,0.006438782438635826,-0.00019950864952988923,-2.420652551293805e-05,0.0020272942772775132,2.7961132526397705,1.1141678094863892,-0.011570977047085762,9.8074951171875,8.621758024673909e-05,2.3818549379939213e-05,-0.0005908946041017771,4.713474273681641,225.63760375976562,-2.036919593811035,1,-1,10.371335852169386,5.0,0.0,45.0,0,0
1503,1.7000000000000002,225.28440856933594,-2.0344717502593994,-0.0038839911576360464,-179.94009399414062,0.024124227464199066,0.0006729073356837034,7.094648209257296,0.8500000238418579,0.0,-0.000890448922291398,2,-0.68939208984375,0.024008527398109436,-0.00015888214693404734,-7.813063039703721e-06,0.0020291524981836196,2.7961156368255615,0.6041161417961121,-0.015195637010037899,9.812246322631836,5.877672265341971e-06,0.00017119362019002438,-0.00039650252438150346,4.71343469619751,225.28353881835938,-2.036957263946533,1,-1,10.725400916406242,5.0,0.0,45.0,0,0
1504,1.75,224.92843627929688,-2.034740924835205,-0.003880786709487438,-179.94515991210938,0.023652944713830948,0.0007474958547390997,7.158241492016023,0.8500000238418579,0.0,-0.0009267422719858587,2,-1.2718772888183594,0.017832061275839806,-0.00011558531696209684,-3.329438706809621e-05,0.002029717850425569,2.79611873626709,0.7740437984466553,-0.007896129973232746,9.8099946975708,-4.501869261730462e-05,-0.00019898983009625226,-0.0024754912592470646,4.713346004486084,224.9275665283203,-2.0369954109191895,1,-1,11.081373308215785,5.0,0.0,45.0,0,0
1505,1.8,224.5680389404297,-2.0350241661071777,-0.003895892994478345,-179.95350646972656,0.025141924619674683,0.0008399282232858241,7.233467745395525,0.8500000238418579,0.0,-0.0005190677475184202,2,-1.504526138305664,0.0014718156307935715,2.6702764444053173e-06,-1.8200316008904074e-05,0.0020140775001316344,2.7961037158966064,1.7343053817749023,0.004390189424157143,9.801974296569824,-3.389873745618388e-05,-0.0005990124773234129,-0.005097141023725271,4.713200569152832,224.56802368164062,-2.037033796310425,1,-1,11.441770758384578,5.0,0.0,45.0,0,0
1506,1.85,224.20501708984375,-2.035240650177002,-0.00391107564792037,-179.95521545410156,0.026610415428876877,0.0008750503184273839,7.272951276606577,0.8500000238418579,0.0,-0.0003670363512355834,2,-0.7896709442138672,0.0003591831773519516,1.3351382222026587e-06,-2.873354907131022e-06,0.002011218966768401,2.796088457107544,1.0545339584350586,-0.028704799711704254,9.809432983398438,-3.2839650430105394e-06,-0.00036191611434333026,-0.0005186692578718066,4.713170528411865,224.20501708984375,-2.0370724201202393,1,-1,11.80479267351945,5.0,0.0,45.0,0,0
1507,1.9000000000000001,223.84056091308594,-2.035440683364868,-0.003915500361472368,-179.955810546875,0.026965584605932236,0.0008697020821273327,7.305208725542948,0.8500000238418579,0.0,-0.00043982735951431096,2,-0.6451511383056641,0.003851042129099369,5.702975613530725e-05,-3.243212023330552e-05,0.002015572811893774,2.79608416557312,0.6046128273010254,-0.008033538237214088,9.814092636108398,7.303184702323051e-06,-6.171713175717741e-05,0.0011188123608008027,4.713160514831543,223.84054565429688,-2.037111282348633,1,-1,12.169248905171756,5.0,0.0,45.0,0,0
1508,1.9500000000000002,223.47434997558594,-2.0356287956237793,-0.003913822118192911,-179.9559783935547,0.026706038042902946,0.0008414057083427906,7.33690018556818,0.8500000238418579,0.0,-0.00043982735951431096,2,-0.6338310241699219,0.003418014384806156,4.673001967603341e-05,-2.6431247459707024e-05,0.0020201704090120347,2.796085834503174,0.704569399356842,-0.00591619499027729,9.812017440795898,1.477285877626855e-05,0.00019384264305699617,0.0014484645798802376,4.7131571769714355,223.47433471679688,-2.0371503829956055,1,-1,12.535459890985742,5.0,0.0,45.0,0,0
1509,2.0,223.10618591308594,-2.0358235836029053,-0.003908862825483084,-179.95945739746094,0.0261254720389843,0.0008608667994849384,7.375792163791344,0.8500000238418579,0.0,-0.0006948008667677641,2,-0.7778453826904297,0.012686890549957752,7.610320608364418e-05,-1.537264111380211e-05,0.0020169755071746164,2.796090602874756,0.8044758439064026,0.002958458848297596,9.810962677001953,-1.9965831597801298e-05,0.0002946252061519772,-0.003506031120195985,4.713096618652344,223.10617065429688,-2.0371897220611572,1,-1,12.90362400501488,5.0,0.0,45.0,0,0
1510,2.0500000000000003,222.7361602783203,-2.036001443862915,-0.003900394309312105,-179.96180725097656,0.025182906538248062,0.0008460525423288345,7.415208052711716,0.8500000238418579,0.0,-0.0003670363512355834,2,-0.7883167266845703,-0.0026919832453131676,6.27517729299143e-05,-3.675596488392269e-05,0.0019913675495198606,2.7960991859436035,0.7543073296546936,-0.008144750259816647,9.811153411865234,1.4409322830033489e-05,0.00034181936644017696,-0.0013489846605807543,4.713055610656738,222.73614501953125,-2.037229299545288,1,-1,13.273649682526557,5.0,0.0,45.0,0,0
1511,2.1,222.36431884765625,-2.0362019538879395,-0.0038907050620764494,-179.96258544921875,0.024131057783961296,0.0006437325500883162,7.454520454313023,0.8500000238418579,0.0,0.00017573311924934387,2,-0.7862377166748047,-0.02108653075993061,6.198883784236386e-05,-4.785899761915875e-06,0.0019900447308920113,2.7961089611053467,0.7341351509094238,0.00488190446048975,9.810161590576172,0.00010054281301563606,0.0003515156276989728,0.0010799012379720807,4.713042259216309,222.36431884765625,-2.037268877029419,1,-1,13.645491167251658,5.0,0.0,45.0,0,0
1512,2.15,221.99066162109375,-2.0364198684692383,-0.0038797950837761164,-179.96217346191406,0.02298358455300331,0.00034493659040890634,7.486960774327223,0.8500000238418579,0.0,0.0,2,-0.6488037109375,-0.004838872700929642,6.580352783203125e-05,-7.215462208419716e-06,0.001988064244256052,2.7961199283599854,0.7239383459091187,0.004465521778911352,9.810179710388184,0.00010833339183591306,0.00042722822399809957,0.002144451951608062,4.713049411773682,221.99066162109375,-2.037308692932129,1,-1,14.01914845735737,5.0,0.0,45.0,0,0
1513,2.2,221.61512756347656,-2.0366225242614746,-0.0038691137451678514,-179.9652099609375,0.021856604143977165,0.0002683060010895133,7.52500732844695,0.8500000238418579,0.0,-0.000870533986017108,2,-0.7609462738037109,0.030888495966792107,5.016326758777723e-05,-2.1137060516706397e-05,0.0020051409814526543,2.796130657196045,0.7537411451339722,-0.0022200369276106358,9.809635162353516,-1.8109876691596583e-05,0.0003808459732681513,-0.0032660518772900105,4.712996482849121,221.6151123046875,-2.037348747253418,1,-1,14.394682569655838,5.0,0.0,45.0,0,0
1514,2.25,221.2377471923828,-2.0368261337280273,-0.0038596533704549074,-179.96742248535156,0.02085256576538086,0.0001567615836393088,7.562400937739573,0.8500000238418579,0.0,0.0002485241857357323,2,-0.7478618621826172,-0.022665606811642647,4.272460864740424e-05,-1.5828939374278005e-05,0.001980860585073745,2.79613995552063,0.7535696029663086,-0.0008437552023679018,9.80918025970459,6.301398389041424e-05,0.00032814149744808674,-0.0017716194270178676,4.712957382202148,221.23773193359375,-2.037389039993286,1,-1,14.772062995676679,5.0,0.0,45.0,0,0
1515,2.3000000000000003,220.85848999023438,-2.0370395183563232,-0.0038517951034009457,-179.9679412841797,0.020046604797244072,-3.0517576306010596e-05,7.601565086004183,0.8500000238418579,0.0,0.0,2,-0.7832813262939453,-0.0032356008887290955,4.7874447773210704e-05,-3.4895568540642364e-06,0.0019738324844078043,2.796147584915161,0.7434331774711609,0.0020913193002343178,9.809038162231445,6.277472130022943e-05,0.00023163296282291412,0.000667635933496058,4.712948322296143,220.85848999023438,-2.0374295711517334,1,-1,15.151320257854294,5.0,0.0,45.0,0,0
1516,2.35,220.4774627685547,-2.0372464656829834,-0.0038454628083854914,-179.9672393798828,0.019384074956178665,-0.00018310548330191523,7.63462375079386,0.8500000238418579,0.0,0.0,2,-0.6611728668212891,-0.0009581446647644043,3.528594970703125e-05,-1.866527881915255e-05,0.001968205457738315,2.796154022216797,0.7033175230026245,-0.0023219860158860683,9.809293746948242,5.054477878729813e-05,0.00022064533550292253,0.0024856727104634047,4.712960720062256,220.47744750976562,-2.0374703407287598,1,-1,15.532347535733631,5.0,0.0,45.0,0,0
1517,2.4000000000000004,220.09458923339844,-2.037445545196533,-0.003840274643152952,-179.96990966796875,0.018899131566286087,-0.00015258786152116954,7.670735491990713,0.8500000238418579,0.0,-0.0006155604496598244,2,-0.7222461700439453,0.02362005040049553,-1.3542176020564511e-05,-1.5468050616581813e-05,0.0019652515110441487,2.796159505844116,0.7432357668876648,0.00018450035713613033,9.809364318847656,-5.084285294287838e-05,0.00015809245815034956,-0.002768489997833967,4.712913990020752,220.09457397460938,-2.037511110305786,1,-1,15.915221122646724,5.0,0.0,45.0,0,0
1518,2.45,219.70989990234375,-2.037642478942871,-0.0038371465634554625,-179.97206115722656,0.018598604947328568,-9.155274165095761e-05,7.7080383097013465,0.8500000238418579,0.0,0.00017573311924934387,2,-0.7460498809814453,-0.01469811424612999,-2.6702873583417386e-05,-8.344501057574138e-06,0.0019800288635129547,2.7961626052856445,0.7231839299201965,-0.0006479598814621568,9.808828353881836,1.6517242329427972e-06,8.174165850505233e-05,-0.001791594666428864,4.712876796722412,219.70989990234375,-2.0375521183013916,1,-1,16.299910504109487,5.0,0.0,45.0,0,0
